year,bill_no,bill_sponsor,party,committee,witness_against,witness_against_org,law
2017,257,Denny Hoskins,R,"Commerce, Consumer Protection, Energy and the Environment",Scott Kimble,School Administrators Coalition,no
2017,384,Caleb Rowden,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,no
2017,405,Dan Hegeman,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,no
2017,354,Caleb Rowden,R,"Commerce, Consumer Protection, Energy and the Environment",Mark Bruns,City of St. Peters,no
2017,354,Caleb Rowden,R,"Commerce, Consumer Protection, Energy and the Environment",Ryan Moehlman,"City Counselor, Jefferson City",no
2017,354,Caleb Rowden,R,"Commerce, Consumer Protection, Energy and the Environment",Richard Sheets,Missouri Municipal League,no
2017,354,Caleb Rowden,R,"Commerce, Consumer Protection, Energy and the Environment",Ewell Lawson,Missouri Association of Public Utilities,no
2017,354,Caleb Rowden,R,"Commerce, Consumer Protection, Energy and the Environment",Bob Jackson,City of Springfield Utilities,no
2017,354,Caleb Rowden,R,"Commerce, Consumer Protection, Energy and the Environment",Darrell Dunlap,City of Fulton,no
2017,354,Caleb Rowden,R,"Commerce, Consumer Protection, Energy and the Environment",Chuck Bryant,self,no
2017,354,Caleb Rowden,R,"Commerce, Consumer Protection, Energy and the Environment",Pat Kelly,Municipal League of Metro St. Louis,no
2017,354,Caleb Rowden,R,"Commerce, Consumer Protection, Energy and the Environment",Tom Robbins,Independence Power and Light,no
2017,354,Caleb Rowden,R,"Commerce, Consumer Protection, Energy and the Environment",Keith Richardson,City of Springfield,no
2017,242,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Susan Hendersen Moore,General Motors,no
2017,242,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Greg Meyer,Missouri Industrial Energy Consumers,no
2017,242,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Ed Downey,Missouri Industrial Energy Consumers,no
2017,242,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Jay Hardenbrook,AARP,no
2017,242,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",John Coffman,Consumers Council of Missouri,no
2017,242,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",David Woodsmall,Midwest Energy Consumers Group,no
2017,184,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",John Coffman,Consumers Council of Missouri,no
2017,184,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Jay Hardenbrook,AARP,no
2017,184,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Jessica Pabst,SSM Health Care,no
2017,293,Gary Romine,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,no
2017,292,Caleb Rowden,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Jay Hardenbrook,AARP,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",John Coffman,Consumers Council of Missouri,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Jim Durham,Missouri Dairy Products Association,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Jim Durham,Anheuser-Busch,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Guy Black,Ford Motor Company,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Greg Meyer,Missouri Industrial Energy Consumers,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Ed Downey,Missouri Industrial Energy Consumers,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",David Woodsmall,Midwest Energy Consumers Group,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Steve Chriss,Walmart,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Nathan Kimmerke,Bayer,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Susan Hendersen Moore,General Motors,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Frank Pleseia,Boehringer Ingelheim Pharmaceuticals Inc.,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Jessica Pabst,SSM Health Care,no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Carolyn Amparan,"Sierra Club, Missouri Chapter",no
2017,190,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",James M. Owen,Office of Public Counsel,no
2017,22,Maria Chappelle-Nadal,D,"Commerce, Consumer Protection, Energy and the Environment",none,none,no
2017,472,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",none,none,no
2017,528,Dan Hegeman,R,"Agriculture, Food Production and Outdoor Resources",none,none,no
2017,77,Brian Munzlinger,R,"Agriculture, Food Production and Outdoor Resources",none,none,no
2017,307,Brian Munzlinger,R,"Agriculture, Food Production and Outdoor Resources",none,none,no
2017,164,Gary Romine,R,"Agriculture, Food Production and Outdoor Resources",none,none,no
2017,373,S. Kiki Curls,D,"Agriculture, Food Production and Outdoor Resources",none,none,no
2017,331,Dan Hegeman,R,"Agriculture, Food Production and Outdoor Resources",Bob Baker,Missouri Alliance for Animal Legislation,no
2017,331,Dan Hegeman,R,"Agriculture, Food Production and Outdoor Resources",Jim Moody,American Society for the Prevention of Cruelty to Animals,no
2017,241,Dave Schatz,R,"Agriculture, Food Production and Outdoor Resources",none,none,no
2017,382,Jeanie Riddle,R,"Agriculture, Food Production and Outdoor Resources",Susan Flader,Missouri Parks Association,no
2017,382,Jeanie Riddle,R,"Agriculture, Food Production and Outdoor Resources",Susan Flader,Missouri Conservation and Environmental Alliance,no
2017,382,Jeanie Riddle,R,"Agriculture, Food Production and Outdoor Resources",Terry Ganey,"Sierra Club, Missouri Chapter",no
2017,368,Caleb Rowden,R,"Agriculture, Food Production and Outdoor Resources",Terry Ganey,"Sierra Club, Missouri Chapter",no
2017,123,Brian Munzlinger,R,"Agriculture, Food Production and Outdoor Resources",Brandon Butler,Conservation Federation of Missouri,no
2017,123,Brian Munzlinger,R,"Agriculture, Food Production and Outdoor Resources",Jerry Presley,self,no
2017,123,Brian Munzlinger,R,"Agriculture, Food Production and Outdoor Resources",Carolyn Amparan,"Sierra Club, Missouri Chapter",no
2017,123,Brian Munzlinger,R,"Agriculture, Food Production and Outdoor Resources",Steve Jones,self,no
2017,251,Mike Kehoe,R,"Agriculture, Food Production and Outdoor Resources",Greg Harris,"Missouri Rock Island Trail, Inc.",no
2017,251,Mike Kehoe,R,"Agriculture, Food Production and Outdoor Resources",Carolyn Amparan,"Sierra Club, Missouri Chapter",no
2017,9,Brian Munzlinger,R,"Agriculture, Food Production and Outdoor Resources",Kevin Hillman,Missouri Association of Prosecuting Attorneys,no
2017,86,Will Kraus,R,"Agriculture, Food Production and Outdoor Resources",none,none,no
2017,469,Dave Schatz,R,Economic Development,none,none,no
2017,517,Jay Wasson,R,Economic Development,none,none,no
2017,116,Jill Schupp,D,Economic Development,none,none,no
2017,118,Rob Schaaf,R,Economic Development,none,none,no
2017,271,Jay Wasson,R,Economic Development,none,none,no
2017,426,Jay Wasson,R,Economic Development,none,none,no
2017,452,Denny Hoskins,R,Economic Development,Mike Winter,Missouri Gaming Association,no
2017,452,Denny Hoskins,R,Economic Development,Chris Liese,Isle of Capri,no
2017,452,Denny Hoskins,R,Economic Development,Jorgen Schlemeier,Pinnacle,no
2017,452,Denny Hoskins,R,Economic Development,Ronald Leone,Missouri Petroleum Marketers and Convenience Store Association,no
2017,452,Denny Hoskins,R,Economic Development,Brent Hemphill,Penn National Gaming,no
2017,406,Jay Wasson,R,Economic Development,none,none,no
2017,349,Jay Wasson,R,Economic Development,none,none,no
2017,348,Jay Wasson,R,Economic Development,none,none,no
2017,15,Bob Dixon,R,Economic Development,Alison Dreith,NARAL Pro-Choice Missouri,no
2017,217,Jamilah Nasheed,D,Economic Development,none,none,no
2017,199,Jay Wasson,R,Economic Development,none,none,no
2017,10,Jay Wasson,R,Economic Development,none,none,no
2017,11,Jay Wasson,R,Economic Development,none,none,no
2017,6,Ron Richard,R,Economic Development,none,none,no
2017,272,Jay Wasson,R,Education,none,none,no
2017,401,Caleb Rowden,R,Education,none,none,no
2017,491,Ryan Silvey,R,Education,none,none,no
2017,476,Dave Schatz,R,Education,Scott Kimble,School Administrators Coalition,no
2017,476,Dave Schatz,R,Education,Michael Reid,Missouri School Boards' Association,no
2017,219,Jamilah Nasheed,D,Education,none,none,no
2017,428,Bill Eigel,R,Education,Dan Clemens,North Kansas City Schools,no
2017,428,Bill Eigel,R,Education,Sharon Nibbelink,Center School District #58,no
2017,428,Bill Eigel,R,Education,Scott Kimble,School Administrators Coalition,no
2017,428,Bill Eigel,R,Education,Susan Goldammer,Missouri School Boards' Association,no
2017,428,Bill Eigel,R,Education,Mike Wood,Missouri State Teachers Association,no
2017,428,Bill Eigel,R,Education,Otto Fajen,Missouri National Education Association,no
2017,428,Bill Eigel,R,Education,Bryan Lee Himes,City of Clinton,no
2017,478,Ryan Silvey,R,Education,none,none,no
2017,133,Maria Chappelle-Nadal,D,Education,none,none,no
2017,434,David Sater,R,Education,Otto Fajen,Missouri National Education Association,no
2017,485,Denny Hoskins,R,Education,none,none,no
2017,23,Maria Chappelle-Nadal,D,Education,none,none,no
2017,58,Scott Sifton,D,Education,none,none,no
2017,378,Wayne Wallingford,R,Education,none,none,no
2017,362,Jacob Hummel,D,Education,Jon Dalton,Missouri Society of Eye Physicians & Surgeons,no
2017,313,Andrew Koenig,R,Education,Mike Wood,Missouri State Teachers Association,no
2017,313,Andrew Koenig,R,Education,Otto Fajen,Missouri National Education Association,no
2017,313,Andrew Koenig,R,Education,Scott Kimble,School Administrators Coalition,no
2017,313,Andrew Koenig,R,Education,Larry Felton,Missouri School Boards' Association,no
2017,98,Ed Emery,R,Education,Elizabeth Fuchs,PROMO,no
2017,98,Ed Emery,R,Education,Sara Baker,ACLU of Missouri,no
2017,98,Ed Emery,R,Education,Kelly Storck,parent,no
2017,98,Ed Emery,R,Education,Mazy Gilleylen,student,no
2017,98,Ed Emery,R,Education,Amber Gilleylen,parent,no
2017,98,Ed Emery,R,Education,Sharon Dunski Vermond,pediatrician and parent,no
2017,98,Ed Emery,R,Education,Samanta DeMichieli,student,no
2017,98,Ed Emery,R,Education,Zuleyma Tang-Martinez,self,no
2017,98,Ed Emery,R,Education,Tamara Jennings,self,no
2017,98,Ed Emery,R,Education,Peter Seay,parent,no
2017,98,Ed Emery,R,Education,Jeff Hultz,parent,no
2017,98,Ed Emery,R,Education,Tim Storck,parent,no
2017,98,Ed Emery,R,Education,Julia Williams,self,no
2017,98,Ed Emery,R,Education,Andrew Bennett,self,no
2017,98,Ed Emery,R,Education,Patricia Goen,parent,no
2017,98,Ed Emery,R,Education,Lexie O'Brien,parent,no
2017,98,Ed Emery,R,Education,Aideen O'Brien,student,no
2017,98,Ed Emery,R,Education,Debi Jackson,parent,no
2017,98,Ed Emery,R,Education,Tom Jackson,parent,no
2017,98,Ed Emery,R,Education,"S.A. ""Essay"" Billings",self,no
2017,98,Ed Emery,R,Education,Chris Althen,self,no
2017,98,Ed Emery,R,Education,Lola Storck,self,no
2017,98,Ed Emery,R,Education,Brandy McShane,attorney,no
2017,98,Ed Emery,R,Education,Cassandra Williamson,self,no
2017,98,Ed Emery,R,Education,Paula Brookshier,self,no
2017,98,Ed Emery,R,Education,Jeanette Mott Oxford,Empower Missouri,no
2017,98,Ed Emery,R,Education,Jeff Stack,Mid-Missouri Fellowship of Reconciliation,no
2017,98,Ed Emery,R,Education,Steph Perkins,PROMO,no
2017,98,Ed Emery,R,Education,Steph Perkins,self,no
2017,98,Ed Emery,R,Education,Kelsey Thompson,"American Academy of Pediatricians, Missouri chapter",no
2017,98,Ed Emery,R,Education,Otto Fajen,Missouri National Education Association,no
2017,98,Ed Emery,R,Education,Daren Caughren,"Springfield, Missouri, transgender community",no
2017,98,Ed Emery,R,Education,Dr. Christine Boston,self,no
2017,98,Ed Emery,R,Education,Audrey Jennings,self,no
2017,98,Ed Emery,R,Education,John Jennings,self,no
2017,98,Ed Emery,R,Education,Jocelyn Fundoukos,self,no
2017,98,Ed Emery,R,Education,Pam Jennings,self,no
2017,98,Ed Emery,R,Education,Claire Jennings,self,no
2017,98,Ed Emery,R,Education,Brooke Wolfe,self,no
2017,98,Ed Emery,R,Education,Cathy Serino,self,no
2017,98,Ed Emery,R,Education,Susan Gibson,self,no
2017,98,Ed Emery,R,Education,William DeMichieli,self,no
2017,98,Ed Emery,R,Education,Abigail DeMichieli,self,no
2017,98,Ed Emery,R,Education,Maddie O'Hara,self,no
2017,98,Ed Emery,R,Education,Sally Boyd,self,no
2017,98,Ed Emery,R,Education,Mary Rand,self,no
2017,98,Ed Emery,R,Education,Lana O'Hara,self,no
2017,98,Ed Emery,R,Education,Sarah Felts,Planned Parenthood Advocates in Missouri,no
2017,98,Ed Emery,R,Education,Michael Reid,Missouri School Boards' Association,no
2017,98,Ed Emery,R,Education,Bill Gamble,City of Kansas City,no
2017,98,Ed Emery,R,Education,Jim Moody,Cvici Council of Greater Kansas City,no
2017,98,Ed Emery,R,Education,Shannon Cooper,Greater Kansas City Chamber of Commerce,no
2017,98,Ed Emery,R,Education,Steven R. Carroll,Cooperating School Districts of Greater Kansas City,no
2017,98,Ed Emery,R,Education,Joe Ortwerth,Missouri Family Policy Council,no
2017,98,Ed Emery,R,Education,Dr. Sarah Booth Riss,self,no
2017,238,Bob Onder,R,Education,none,none,no
2017,327,Gary Romine,R,Education,none,none,no
2017,360,Denny Hoskins,R,Education,Michael Grote,Missouri School Boards' Association,no
2017,249,Mike Kehoe,R,Education,none,none,no
2017,328,Gary Romine,R,Education,none,none,no
2017,115,Jill Schupp,D,Education,none,none,no
2017,173,Rob Schaaf,R,Education,Jeff Sandquist,Missouri Alliance for Arts Education,no
2017,188,Brian Munzlinger,R,Education,none,none,no
2017,63,Dan Hegeman,R,Education,none,none,no
2017,44,Gary Romine,R,Education,none,none,no
2017,33,Ed Emery,R,Education,Otto Fajen,Missouri National Education Association,no
2017,33,Ed Emery,R,Education,Scott Kimble,School Administrators Coalition,no
2017,33,Ed Emery,R,Education,Michael Reid,Missouri School Boards' Association,no
2017,33,Ed Emery,R,Education,Matt Michelson,Missouri State Teachers Association,no
2017,52,Jamilah Nasheed,D,Education,none,none,yes
2017,99,Ed Emery,R,Fiscal Oversight,none,none,no
2017,204,Scott Sifton,D,Fiscal Oversight,none,none,no
2017,18,Will Kraus,R,Fiscal Oversight,none,none,no
2017,136,S. Kiki Curls,D,Local Government and Elections,Sam Licklider,Missouri Association of Realtors,no
2017,136,S. Kiki Curls,D,Local Government and Elections,Heath Clarkston,Mortgage Bankers Association of Missouri,no
2017,453,David Sater,R,Local Government and Elections,none,none,no
2017,110,Jason Holsman,D,Local Government and Elections,none,none,no
2017,134,Maria Chappelle-Nadal,D,Local Government and Elections,none,none,no
2017,161,David Sater,R,Local Government and Elections,none,none,yes
2017,207,Scott Sifton,D,Local Government and Elections,none,none,no
2017,365,S. Kiki Curls,D,Local Government and Elections,none,none,no
2017,30,David Sater,R,Local Government and Elections,none,none,no
2017,273,Jay Wasson,R,Local Government and Elections,none,none,no
2017,411,Dave Schatz,R,Local Government and Elections,none,none,no
2017,413,Brian Munzlinger,R,Local Government and Elections,none,none,no
2017,442,Dan Hegeman,R,Local Government and Elections,none,none,no
2017,76,Brian Munzlinger,R,Local Government and Elections,Ed Smith,MCEA,no
2017,76,Brian Munzlinger,R,Local Government and Elections,Anita Randolph,Audubon Missouri,no
