year,bill_no,bill_sponsor,party,committee,witness_for,witness_for_org,law
2017,200,Doug Libla,R,Government Reform,Calvin Call,National Association of Mutual Insurance Companies,no
2017,200,Doug Libla,R,Government Reform,Jay Reichard,Missouri Hospital Association,no
2017,200,Doug Libla,R,Government Reform,Sarah Topp,Missouri Railroad Association,no
2017,200,Doug Libla,R,Government Reform,Chuck Pierce,Missouri Society of CPAs,no
2017,200,Doug Libla,R,Government Reform,Brad Jones,National Federation of Independent Business,no
2017,200,Doug Libla,R,Government Reform,Ryan Rowden,Missouri Petroleum Council,no
2017,200,Doug Libla,R,Government Reform,Harry Gallagher,Property Casualty Insurers Association of America,no
2017,200,Doug Libla,R,Government Reform,Brian Grace,Shelter Insurance,no
2017,200,Doug Libla,R,Government Reform,Kenny Jackson,Missouri State Medical Association,no
2017,200,Doug Libla,R,Government Reform,Dave Overfelt,Missouri Retailers Association,no
2017,200,Doug Libla,R,Government Reform,Dave Overfelt,Missouri Grocers Association,no
2017,200,Doug Libla,R,Government Reform,Jay Reichard,Johnson & Johnson,no
2017,200,Doug Libla,R,Government Reform,Mike Michelson,Glaxo Smith Kline,no
2017,200,Doug Libla,R,Government Reform,Brian Bunten,Missouri Chamber of Commerce and Industry,no
2017,200,Doug Libla,R,Government Reform,Jessica Petrie,Pfizer,no
2017,258,Brian Munzlinger,R,Government Reform,Sherry Rozell,Missouri Organization of Defense Lawyers,no
2017,258,Brian Munzlinger,R,Government Reform,Mark Behrens,American Tort Reform Association,no
2017,258,Brian Munzlinger,R,Government Reform,Ray McCarty,Associated Industries of Missouri,no
2017,258,Brian Munzlinger,R,Government Reform,Brian Bunten,Missouri Chamber of Commerce and Industry,no
2017,258,Brian Munzlinger,R,Government Reform,Jay Atkins,Kansas City Southern Railway,no
2017,258,Brian Munzlinger,R,Government Reform,Rich AuBuchon,The Doctors Company,no
2017,258,Brian Munzlinger,R,Government Reform,Calvin Call,Missouri Insurance Coalition,no
2017,258,Brian Munzlinger,R,Government Reform,Calvin Call,Harry Gallagher PCI,no
2017,258,Brian Munzlinger,R,Government Reform,Calvin Call,Chubb Insurance,no
2017,258,Brian Munzlinger,R,Government Reform,Richard Brownlee,State Farm Insurance,no
2017,258,Brian Munzlinger,R,Government Reform,Richard Brownlee,American Insurance Association,no
2017,258,Brian Munzlinger,R,Government Reform,Ryan Rowden,Missouri Petroleum Council,no
2017,258,Brian Munzlinger,R,Government Reform,Tony Reinhart,Ford Motor Company,no
2017,258,Brian Munzlinger,R,Government Reform,Kelly Gillespie,Missouri Biotechnology Association,no
2017,258,Brian Munzlinger,R,Government Reform,Brad Jones,National Federation of Independent Business,no
2017,258,Brian Munzlinger,R,Government Reform,Kenny Jackson,Missouri State Medical Association,no
2017,258,Brian Munzlinger,R,Government Reform,Michael Gibbons,Monsanto,no
2017,258,Brian Munzlinger,R,Government Reform,Jay Reichard,Johnson & Johnson,no
2017,258,Brian Munzlinger,R,Government Reform,Dave Overfelt,Missouri Retailers Association,no
2017,258,Brian Munzlinger,R,Government Reform,Dave Overfelt,Missouri Grocers Association,no
2017,258,Brian Munzlinger,R,Government Reform,Rodney Gray,General Motors,no
2017,259,Brian Munzlinger,R,Government Reform,Sherry Rozell,Missouri Organization of Defense Lawyers,no
2017,259,Brian Munzlinger,R,Government Reform,Mark Behrens,American Tort Reform Association,no
2017,259,Brian Munzlinger,R,Government Reform,Ray McCarty,Associated Industries of Missouri,no
2017,259,Brian Munzlinger,R,Government Reform,Brian Bunten,Missouri Chamber of Commerce and Industry,no
2017,259,Brian Munzlinger,R,Government Reform,Jay Atkins,Kansas City Southern Railway,no
2017,259,Brian Munzlinger,R,Government Reform,Rich AuBuchon,The Doctors Company,no
2017,259,Brian Munzlinger,R,Government Reform,Calvin Call,Missouri Insurance Coalition,no
2017,259,Brian Munzlinger,R,Government Reform,Calvin Call,Harry Gallagher PCI,no
2017,259,Brian Munzlinger,R,Government Reform,Calvin Call,Chubb Insurance,no
2017,259,Brian Munzlinger,R,Government Reform,Richard Brownlee,State Farm Insurance,no
2017,259,Brian Munzlinger,R,Government Reform,Richard Brownlee,American Insurance Association,no
2017,259,Brian Munzlinger,R,Government Reform,Ryan Rowden,Missouri Petroleum Council,no
2017,259,Brian Munzlinger,R,Government Reform,Tony Reinhart,Ford Motor Company,no
2017,259,Brian Munzlinger,R,Government Reform,Kelly Gillespie,Missouri Biotechnology Association,no
2017,259,Brian Munzlinger,R,Government Reform,Brad Jones,National Federation of Independent Business,no
2017,259,Brian Munzlinger,R,Government Reform,Kenny Jackson,Missouri State Medical Association,no
2017,259,Brian Munzlinger,R,Government Reform,Michael Gibbons,Monsanto,no
2017,259,Brian Munzlinger,R,Government Reform,Jay Reichard,Johnson & Johnson,no
2017,259,Brian Munzlinger,R,Government Reform,Dave Overfelt,Missouri Retailers Association,no
2017,259,Brian Munzlinger,R,Government Reform,Dave Overfelt,Missouri Grocers Association,no
2017,259,Brian Munzlinger,R,Government Reform,Rodney Gray,General Motors,no
2017,260,Brian Munzlinger,R,Government Reform,Sherry Rozell,Missouri Organization of Defense Lawyers,no
2017,260,Brian Munzlinger,R,Government Reform,Mark Behrens,American Tort Reform Association,no
2017,260,Brian Munzlinger,R,Government Reform,Ray McCarty,Associated Industries of Missouri,no
2017,260,Brian Munzlinger,R,Government Reform,Brian Bunten,Missouri Chamber of Commerce and Industry,no
2017,260,Brian Munzlinger,R,Government Reform,Jay Atkins,Kansas City Southern Railway,no
2017,260,Brian Munzlinger,R,Government Reform,Rich AuBuchon,The Doctors Company,no
2017,260,Brian Munzlinger,R,Government Reform,Calvin Call,Missouri Insurance Coalition,no
2017,260,Brian Munzlinger,R,Government Reform,Calvin Call,Harry Gallagher PCI,no
2017,260,Brian Munzlinger,R,Government Reform,Calvin Call,Chubb Insurance,no
2017,260,Brian Munzlinger,R,Government Reform,Richard Brownlee,State Farm Insurance,no
2017,260,Brian Munzlinger,R,Government Reform,Richard Brownlee,American Insurance Association,no
2017,260,Brian Munzlinger,R,Government Reform,Ryan Rowden,Missouri Petroleum Council,no
2017,260,Brian Munzlinger,R,Government Reform,Tony Reinhart,Ford Motor Company,no
2017,260,Brian Munzlinger,R,Government Reform,Kelly Gillespie,Missouri Biotechnology Association,no
2017,260,Brian Munzlinger,R,Government Reform,Brad Jones,National Federation of Independent Business,no
2017,260,Brian Munzlinger,R,Government Reform,Kenny Jackson,Missouri State Medical Association,no
2017,260,Brian Munzlinger,R,Government Reform,Michael Gibbons,Monsanto,no
2017,260,Brian Munzlinger,R,Government Reform,Jay Reichard,Johnson & Johnson,no
2017,260,Brian Munzlinger,R,Government Reform,Dave Overfelt,Missouri Retailers Association,no
2017,260,Brian Munzlinger,R,Government Reform,Dave Overfelt,Missouri Grocers Association,no
2017,260,Brian Munzlinger,R,Government Reform,Rodney Gray,General Motors,no
2017,261,Brian Munzlinger,R,Government Reform,Sherry Rozell,Missouri Organization of Defense Lawyers,no
2017,261,Brian Munzlinger,R,Government Reform,Mark Behrens,American Tort Reform Association,no
2017,261,Brian Munzlinger,R,Government Reform,Ray McCarty,Associated Industries of Missouri,no
2017,261,Brian Munzlinger,R,Government Reform,Brian Bunten,Missouri Chamber of Commerce and Industry,no
2017,261,Brian Munzlinger,R,Government Reform,Jay Atkins,Kansas City Southern Railway,no
2017,261,Brian Munzlinger,R,Government Reform,Rich AuBuchon,The Doctors Company,no
2017,261,Brian Munzlinger,R,Government Reform,Calvin Call,Missouri Insurance Coalition,no
2017,261,Brian Munzlinger,R,Government Reform,Calvin Call,Harry Gallagher PCI,no
2017,261,Brian Munzlinger,R,Government Reform,Calvin Call,Chubb Insurance,no
2017,261,Brian Munzlinger,R,Government Reform,Richard Brownlee,State Farm Insurance,no
2017,261,Brian Munzlinger,R,Government Reform,Richard Brownlee,American Insurance Association,no
2017,261,Brian Munzlinger,R,Government Reform,Ryan Rowden,Missouri Petroleum Council,no
2017,261,Brian Munzlinger,R,Government Reform,Tony Reinhart,Ford Motor Company,no
2017,261,Brian Munzlinger,R,Government Reform,Kelly Gillespie,Missouri Biotechnology Association,no
2017,261,Brian Munzlinger,R,Government Reform,Brad Jones,National Federation of Independent Business,no
2017,261,Brian Munzlinger,R,Government Reform,Kenny Jackson,Missouri State Medical Association,no
2017,261,Brian Munzlinger,R,Government Reform,Michael Gibbons,Monsanto,no
2017,261,Brian Munzlinger,R,Government Reform,Jay Reichard,Johnson & Johnson,no
2017,261,Brian Munzlinger,R,Government Reform,Dave Overfelt,Missouri Retailers Association,no
2017,261,Brian Munzlinger,R,Government Reform,Dave Overfelt,Missouri Grocers Association,no
2017,261,Brian Munzlinger,R,Government Reform,Rodney Gray,General Motors,no
2017,262,Brian Munzlinger,R,Government Reform,Sherry Rozell,Missouri Organization of Defense Lawyers,no
2017,262,Brian Munzlinger,R,Government Reform,Mark Behrens,American Tort Reform Association,no
2017,262,Brian Munzlinger,R,Government Reform,Ray McCarty,Associated Industries of Missouri,no
2017,262,Brian Munzlinger,R,Government Reform,Brian Bunten,Missouri Chamber of Commerce and Industry,no
2017,262,Brian Munzlinger,R,Government Reform,Jay Atkins,Kansas City Southern Railway,no
2017,262,Brian Munzlinger,R,Government Reform,Rich AuBuchon,The Doctors Company,no
2017,262,Brian Munzlinger,R,Government Reform,Calvin Call,Missouri Insurance Coalition,no
2017,262,Brian Munzlinger,R,Government Reform,Calvin Call,Harry Gallagher PCI,no
2017,262,Brian Munzlinger,R,Government Reform,Calvin Call,Chubb Insurance,no
2017,262,Brian Munzlinger,R,Government Reform,Richard Brownlee,State Farm Insurance,no
2017,262,Brian Munzlinger,R,Government Reform,Richard Brownlee,American Insurance Association,no
2017,262,Brian Munzlinger,R,Government Reform,Ryan Rowden,Missouri Petroleum Council,no
2017,262,Brian Munzlinger,R,Government Reform,Tony Reinhart,Ford Motor Company,no
2017,262,Brian Munzlinger,R,Government Reform,Kelly Gillespie,Missouri Biotechnology Association,no
2017,262,Brian Munzlinger,R,Government Reform,Brad Jones,National Federation of Independent Business,no
2017,262,Brian Munzlinger,R,Government Reform,Kenny Jackson,Missouri State Medical Association,no
2017,262,Brian Munzlinger,R,Government Reform,Michael Gibbons,Monsanto,no
2017,262,Brian Munzlinger,R,Government Reform,Jay Reichard,Johnson & Johnson,no
2017,262,Brian Munzlinger,R,Government Reform,Dave Overfelt,Missouri Retailers Association,no
2017,262,Brian Munzlinger,R,Government Reform,Dave Overfelt,Missouri Grocers Association,no
2017,262,Brian Munzlinger,R,Government Reform,Rodney Gray,General Motors,no
2017,32,Ed Emery,R,Government Reform,Gregory Reed,Institute for Justice,no
2017,32,Ed Emery,R,Government Reform,Lisa Smith,self,no
2017,32,Ed Emery,R,Government Reform,Adam Peshek,Excellence in Education in Action,no
2017,32,Ed Emery,R,Government Reform,Scott Jensen,American Federation for Children,no
2017,32,Ed Emery,R,Government Reform,Jerry Hobbs,Missouri Education Reform Council,no
2017,32,Ed Emery,R,Government Reform,Ryan Stouffer,Missouri Chamber of Commerce and Industry,no
2017,32,Ed Emery,R,Government Reform,Holly Gogel,Missouri Century Foundation,no
2017,32,Ed Emery,R,Government Reform,Jonathan Butcher,Goldwater Institute,no
2017,32,Ed Emery,R,Government Reform,Martin Lueken,Ed Choice,no
2017,32,Ed Emery,R,Government Reform,Kerry Messer,Families for Home Education,no
2017,32,Ed Emery,R,Government Reform,Jeremy Cady,Americans for Prosperity,no
2017,32,Ed Emery,R,Government Reform,Timothy Benson,The Heartland Institute,no
2017,32,Ed Emery,R,Government Reform,Franc Flotron,"Dr. John Coustoutino, M.D.",no
2017,5,Ron Richard,R,Government Reform,Jennifer Artman,American Tort Reform Association,no
2017,5,Ron Richard,R,Government Reform,Ryan Rowden,Missouri Petroleum Council,no
2017,5,Ron Richard,R,Government Reform,Mike Michelson,Glaxo Smith Kline,no
2017,5,Ron Richard,R,Government Reform,Calvin Call,Missouri Insurance Coalition,no
2017,5,Ron Richard,R,Government Reform,Calvin Call,Chubb Insurance,no
2017,5,Ron Richard,R,Government Reform,David Kent,Heartland Credit Union Association,no
2017,5,Ron Richard,R,Government Reform,Brian Bunten,Missouri Chamber of Commerce and Industry,no
2017,5,Ron Richard,R,Government Reform,Jorgen Schlemeier,Washington University,no
2017,5,Ron Richard,R,Government Reform,Sarah Topp,Missouri Railroad Association,no
2017,5,Ron Richard,R,Government Reform,Charles Pullium,self,no
2017,5,Ron Richard,R,Government Reform,Tony Reinhart,Ford Motor Company,no
2017,5,Ron Richard,R,Government Reform,Ray McCarty,Associated Industries of Missouri,no
2017,5,Ron Richard,R,Government Reform,Craig Overfelt,Missouri Bankers Association,no
2017,5,Ron Richard,R,Government Reform,Richard Brownlee,American Insurance Association,no
2017,5,Ron Richard,R,Government Reform,Richard Brownlee,State Farm Insurance,no
2017,5,Ron Richard,R,Government Reform,Rich AuBuchon,The Doctors Company,no
2017,5,Ron Richard,R,Government Reform,Harry Gallagher,Mortgage Bankers Association of Missouri,no
2017,5,Ron Richard,R,Government Reform,Harry Gallagher,Property Casualty Insurers Association of America,no
2017,5,Ron Richard,R,Government Reform,Brian Grace,Shelter Insurance,no
2017,5,Ron Richard,R,Government Reform,Rodney Gray,JE Dunn Construction,no
2017,5,Ron Richard,R,Government Reform,Michael Gibbons,Enterprise,no
2017,5,Ron Richard,R,Government Reform,Michael Gibbons,Monsanto,no
2017,5,Ron Richard,R,Government Reform,Rob Monsees,Missouri Hospital Association,no
2017,5,Ron Richard,R,Government Reform,Drue Duncan,Pfizer,no
2017,5,Ron Richard,R,Government Reform,Susan Henderson Moor ,General Motors,no
2017,5,Ron Richard,R,Government Reform,Dave Overfelt,Missouri Retailers Association,no
2017,5,Ron Richard,R,Government Reform,Dave Overfelt,Missouri Grocers Association,no
2017,5,Ron Richard,R,Government Reform,Brad Jones,National Federation of Independent Business,no
2017,45,Gary Romine,R,Government Reform,Sarah Topp,Missouri Railroad Association,no
2017,45,Gary Romine,R,Government Reform,Janet Mark,Hallmark Cards Inc.,no
2017,45,Gary Romine,R,Government Reform,Dave Overfelt,Missouri Retailers Association,no
2017,45,Gary Romine,R,Government Reform,Dave Overfelt,Missouri Grocers Association,no
2017,45,Gary Romine,R,Government Reform,Ray McCarty,Associated Industries of Missouri,no
2017,45,Gary Romine,R,Government Reform,Brian Bunten,Missouri Chamber of Commerce and Industry,no
2017,45,Gary Romine,R,Government Reform,Rich AuBuchon,The Doctors Company,no
2017,45,Gary Romine,R,Government Reform,Rich AuBuchon,Hallmark Cards Inc.,no
2017,45,Gary Romine,R,Government Reform,Rich AuBuchon,Kansas City Chiefs,no
2017,45,Gary Romine,R,Government Reform,Shannon Cooper,Kansas City Chamber of Commerce,no
2017,45,Gary Romine,R,Government Reform,Jim Durham,Missouri Land Title Association,no
2017,45,Gary Romine,R,Government Reform,Fred Dreiling,Burns & McDonnell Engineering,no
2017,45,Gary Romine,R,Government Reform,Susan Henderson Moor ,JE Dunn Construction,no
2017,45,Gary Romine,R,Government Reform,Tom Crawford,Missouri Trucking Association,no
2017,45,Gary Romine,R,Government Reform,Melissa Boyd,Cerner Corporation,no
2017,45,Gary Romine,R,Government Reform,Richard Brownlee,Missouri Insurance Coalition,no
2017,45,Gary Romine,R,Government Reform,Richard Brownlee,American Insurance Association,no
2017,45,Gary Romine,R,Government Reform,Richard Brownlee,State Farm Insurance,no
2017,45,Gary Romine,R,Government Reform,Jason Klindt,Kansas City Power and Light,no
2017,82,Bob Dixon,R,Government Reform,Sandy Lueckerhoff,Legislative Research,no
